313,Fall 2016,SS111,Islamic and Religious Studies,3,B+,3.33,2.51,2.51,0
313,Fall 2016,SS101,English Language,3,C+,2.33,2.51,2.51,0
313,Spring 2017,SS113,Pakistan Studies,3,A-,3.67,1.7,2.1,0
314,Fall 2016,SS113,Pakistan Studies,3,B,3,2.73,2.73,0
314,Fall 2016,SS101,English Language,3,B,3,2.73,2.73,0
314,Spring 2017,SS111,Islamic and Religious Studies,3,B+,3.33,2.33,2.52,0
315,Fall 2016,SS101,English Language,3,D+,1.33,1.84,1.84,0
315,Fall 2016,SS113,Pakistan Studies,3,B+,3.33,1.84,1.84,0
315,Spring 2017,SS111,Islamic and Religious Studies,3,B+,3.33,2.63,2.51,0
316,Fall 2016,SS113,Pakistan Studies,3,B+,3.33,3.26,3.26,0
316,Fall 2016,SS101,English Language,3,C+,2.33,3.26,3.26,0
316,Spring 2017,SS111,Islamic and Religious Studies,3,B+,3.33,3.56,3.41,0
317,Fall 2016,SS113,Pakistan Studies,3,C+,2.33,0.86,0.86,2
317,Fall 2016,SS101,English Language,3,F,0,0.86,0.86,2
318,Fall 2016,SS101,English Language,3,A-,3.67,2.1,2.1,3
318,Fall 2016,SS113,Pakistan Studies,3,B+,3.33,2.1,2.1,3
318,Spring 2017,SS111,Islamic and Religious Studies,3,B-,2.67,0.57,1.64,3
319,Fall 2016,SS101,English Language,3,B-,2.67,3.02,3.02,0
319,Fall 2016,SS111,Islamic and Religious Studies,3,B+,3.33,3.02,3.02,0
319,Spring 2017,SS113,Pakistan Studies,3,A-,3.67,3.17,3.1,0
320,Fall 2016,SS101,English Language,3,A,4,3.86,3.86,0
320,Fall 2016,SS111,Islamic and Religious Studies,3,A,4,3.86,3.86,0
320,Spring 2017,SS113,Pakistan Studies,3,A-,3.67,3.41,3.63,0
321,Fall 2016,SS101,English Language,3,D,1,2.9,2.9,0
321,Fall 2016,SS113,Pakistan Studies,3,B,3,2.9,2.9,0
321,Spring 2017,SS111,Islamic and Religious Studies,3,D+,1.33,1.98,2.48,0
322,Fall 2016,SS101,English Language,3,B,3,3.02,3.02,0
322,Fall 2016,SS111,Islamic and Religious Studies,3,B,3,3.02,3.02,0
322,Spring 2017,SS113,Pakistan Studies,3,C-,1.67,2.04,2.51,0
323,Fall 2016,SS111,Islamic and Religious Studies,3,B+,3.33,3.25,3.25,0
323,Fall 2016,SS101,English Language,3,B,3,3.25,3.25,0
323,Spring 2017,SS113,Pakistan Studies,3,B,3,3.22,3.24,0
324,Fall 2016,MT104,Linear Algebra,3,C,2,2.35,2.35,0
324,Fall 2016,SS101,English Language,3,B,3,2.35,2.35,0
324,Fall 2016,MT119,Calculus and Analytical Geometry,3,B,3,2.35,2.35,0
324,Fall 2016,SL101,English Language Lab,1,B-,2.67,2.35,2.35,0
324,Fall 2016,CL118,Programming Fundamentals - Lab,1,C+,2.33,2.35,2.35,0
324,Fall 2016,CS118,Programming Fundamentals,3,C-,1.67,2.35,2.35,0
324,Fall 2016,EE182,Basic Electronics,3,C,2,2.35,2.35,0
324,Fall 2017,CS201,Data Structures,3,C,2,1.88,2.25,0
324,Spring 2017,CS217,Computer Programming,3,F,0,1.82,2.09,0
324,Spring 2017,MT224,Differential Equations (Cal II),3,C,2,1.82,2.09,0
324,Spring 2017,EL227,Digital Logic Design - Lab,1,B,3,1.82,2.09,0
324,Spring 2017,CL217,Computer Programming Lab,1,D,1,1.82,2.09,0
324,Spring 2017,EE227,Digital Logic Design,3,B,3,1.82,2.09,0
324,Spring 2017,SS122,English Composition,3,C,2,1.82,2.09,0
324,Spring 2017,SS111,Islamic and Religious Studies,3,C,2,1.82,2.09,0
325,Fall 2016,SS101,English Language,3,L1,0,0,0,1
325,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
326,Fall 2016,SS101,English Language,3,L1,0,0,0,1
326,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
327,Fall 2016,SS101,English Language,3,L1,0,0,0,1
327,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
328,Fall 2016,SS101,English Language,3,A-,3.67,2.67,2.67,0
328,Fall 2016,SS113,Pakistan Studies,3,B-,2.67,2.67,2.67,0
328,Spring 2017,SS111,Islamic and Religious Studies,3,D+,1.33,1.93,2.29,0
329,Fall 2016,SS101,English Language,3,F,0,0.88,0.88,0
329,Fall 2016,SS113,Pakistan Studies,3,F,0,0.88,0.88,0
329,Spring 2017,SS111,Islamic and Religious Studies,3,B,3,2.96,2.53,0
329,Spring 2017,SS101,English Language,3,B,3,2.96,2.53,0
330,Fall 2016,SS101,English Language,3,W,0,0,0,0
330,Fall 2016,SS111,Islamic and Religious Studies,3,W,0,0,0,0
331,Fall 2016,SS111,Islamic and Religious Studies,3,A-,3.67,2.84,2.84,2
331,Fall 2016,SS101,English Language,3,B,3,2.84,2.84,2
331,Spring 2017,SS113,Pakistan Studies,3,B-,2.67,1.09,1.94,2
332,Fall 2016,CS118,Programming Fundamentals,3,C+,2.33,2.51,2.51,0
332,Fall 2016,MT119,Calculus and Analytical Geometry,3,C+,2.33,2.51,2.51,0
332,Fall 2016,SL101,English Language Lab,1,A,4,2.51,2.51,0
332,Fall 2016,MT104,Linear Algebra,3,C-,1.67,2.51,2.51,0
332,Fall 2016,CL118,Programming Fundamentals - Lab,1,B-,2.67,2.51,2.51,0
332,Fall 2016,SS101,English Language,3,B+,3.33,2.51,2.51,0
332,Fall 2016,EE182,Basic Electronics,3,C+,2.33,2.51,2.51,0
332,Fall 2017,CS201,Data Structures,3,B,3,2.04,2.49,0
332,Spring 2017,EL227,Digital Logic Design - Lab,1,C,2,2.12,2.31,0
332,Spring 2017,SS122,English Composition,3,B,3,2.12,2.31,0
332,Spring 2017,SS113,Pakistan Studies,3,B,3,2.12,2.31,0
332,Spring 2017,MT224,Differential Equations (Cal II),3,D,1,2.12,2.31,0
332,Spring 2017,CS217,Computer Programming,3,D,1,2.12,2.31,0
332,Spring 2017,EE227,Digital Logic Design,3,B-,2.67,2.12,2.31,0
332,Spring 2017,CL217,Computer Programming Lab,1,C,2,2.12,2.31,0
333,Fall 2016,SS113,Pakistan Studies,3,A-,3.67,2.43,2.43,0
333,Fall 2016,SS101,English Language,3,C-,1.67,2.43,2.43,0
333,Spring 2017,SS111,Islamic and Religious Studies,3,B,3,2.44,2.44,0
334,Fall 2016,SS101,English Language,3,D+,1.33,0.4,0.4,2
334,Fall 2016,MT104,Linear Algebra,3,W,0,0.4,0.4,2
335,Spring 2017,MT119,Calculus and Analytical Geometry,3,A+,4,2.94,2.94,0
335,Spring 2017,MT104,Linear Algebra,3,A,4,2.94,2.94,0
335,Spring 2017,CS118,Programming Fundamentals,3,F,0,2.94,2.94,0
335,Spring 2017,EE182,Basic Electronics,3,A+,4,2.94,2.94,0
335,Spring 2017,SS111,Islamic and Religious Studies,3,A-,3.67,2.94,2.94,0
335,Spring 2017,CL118,Programming Fundamentals - Lab,1,F,0,2.94,2.94,0
336,Fall 2016,SS113,Pakistan Studies,3,A-,3.67,2.14,2.14,2
336,Fall 2016,SS101,English Language,3,B+,3.33,2.14,2.14,2
336,Spring 2017,SS111,Islamic and Religious Studies,3,A-,3.67,0.96,1.53,2
337,Fall 2016,SS101,English Language,3,LL,0,0,0,1
337,Fall 2016,SS113,Pakistan Studies,3,LL,0,0,0,1
338,Fall 2016,SS113,Pakistan Studies,3,B+,3.33,2.86,2.86,0
338,Fall 2016,SS101,English Language,3,A-,3.67,2.86,2.86,0
338,Spring 2017,SS111,Islamic and Religious Studies,3,A,4,2.46,2.66,0
339,Fall 2016,SS101,English Language,3,B+,3.33,2.18,2.18,2
339,Fall 2016,SS111,Islamic and Religious Studies,3,B+,3.33,2.18,2.18,2
339,Spring 2017,SS113,Pakistan Studies,3,A-,3.67,1.43,1.79,2
340,Fall 2016,SS111,Islamic and Religious Studies,3,L1,0,0,0,1
340,Fall 2016,SS101,English Language,3,L1,0,0,0,1
341,Fall 2016,SS101,English Language,3,LL,0,0,0,1
341,Fall 2016,SS111,Islamic and Religious Studies,3,LL,0,0,0,1
342,Fall 2016,SS111,Islamic and Religious Studies,3,B+,3.33,1.51,1.51,3
342,Fall 2016,SS101,English Language,3,C,2,1.51,1.51,3
342,Spring 2017,SS113,Pakistan Studies,3,W,0,2.41,2.49,3
343,Fall 2016,SS113,Pakistan Studies,3,A-,3.67,3.44,3.44,0
344,Fall 2016,SS101,English Language,3,C-,1.67,3.2,3.2,0
344,Fall 2016,SS111,Islamic and Religious Studies,3,A-,3.67,3.2,3.2,0
344,Spring 2017,SS113,Pakistan Studies,3,A-,3.67,2.8,2.99,0
345,Fall 2016,SS101,English Language,3,B-,2.67,2.65,2.65,0
345,Fall 2016,SS113,Pakistan Studies,3,A-,3.67,2.65,2.65,0
345,Spring 2017,SS111,Islamic and Religious Studies,3,B-,2.67,2.06,2.34,0
346,Fall 2016,SS101,English Language,3,C-,1.67,2.63,2.63,0
346,Fall 2016,SS111,Islamic and Religious Studies,3,B+,3.33,2.63,2.63,0
346,Spring 2017,SS113,Pakistan Studies,3,B-,2.67,1.93,2.27,0
347,Fall 2016,SS101,English Language,3,C+,2.33,3.02,3.02,0
347,Fall 2016,SS113,Pakistan Studies,3,A-,3.67,3.02,3.02,0
347,Spring 2017,SS111,Islamic and Religious Studies,3,B,3,2.69,2.87,0
348,Fall 2016,MT104,Linear Algebra,3,C-,1.67,2.04,2.04,3
348,Fall 2016,EE182,Basic Electronics,3,B,3,2.04,2.04,3
348,Fall 2016,CS118,Programming Fundamentals,3,F,0,2.04,2.04,3
348,Fall 2016,SL101,English Language Lab,1,B+,3.33,2.04,2.04,3
348,Fall 2016,CL118,Programming Fundamentals - Lab,1,D+,1.33,2.04,2.04,3
348,Fall 2016,SS101,English Language,3,B,3,2.04,2.04,3
348,Fall 2016,MT119,Calculus and Analytical Geometry,3,C+,2.33,2.04,2.04,3
348,Spring 2017,EL227,Digital Logic Design - Lab,1,B-,2.67,2.22,2.37,3
348,Spring 2017,EE227,Digital Logic Design,3,B-,2.67,2.22,2.37,3
348,Spring 2017,CL118,Programming Fundamentals - Lab,1,D,1,2.22,2.37,3
348,Spring 2017,SS113,Pakistan Studies,3,C-,1.67,2.22,2.37,3
348,Spring 2017,SS122,English Composition,3,D+,1.33,2.22,2.37,3
348,Spring 2017,CS118,Programming Fundamentals,3,C+,2.33,2.22,2.37,3
348,Spring 2017,MT224,Differential Equations (Cal II),3,B+,3.33,2.22,2.37,3
349,Fall 2016,MT119,Calculus and Analytical Geometry,3,D+,1.33,2.16,2.16,0
349,Fall 2016,CL118,Programming Fundamentals - Lab,1,D+,1.33,2.16,2.16,0
349,Fall 2016,SS101,English Language,3,B+,3.33,2.16,2.16,0
349,Fall 2016,CS118,Programming Fundamentals,3,D,1,2.16,2.16,0
349,Fall 2016,EE182,Basic Electronics,3,C+,2.33,2.16,2.16,0
349,Fall 2016,MT104,Linear Algebra,3,B-,2.67,2.16,2.16,0
349,Fall 2016,SL101,English Language Lab,1,B+,3.33,2.16,2.16,0
349,Spring 2017,EE227,Digital Logic Design,3,C,2,1.8,1.98,0
349,Spring 2017,MT224,Differential Equations (Cal II),3,C-,1.67,1.8,1.98,0
349,Spring 2017,CS217,Computer Programming,3,F,0,1.8,1.98,0
349,Spring 2017,SS122,English Composition,3,C+,2.33,1.8,1.98,0
349,Spring 2017,CL217,Computer Programming Lab,1,C,2,1.8,1.98,0
349,Spring 2017,SS113,Pakistan Studies,3,B-,2.67,1.8,1.98,0
349,Spring 2017,EL227,Digital Logic Design - Lab,1,B-,2.67,1.8,1.98,0
350,Fall 2016,MT119,Calculus and Analytical Geometry,3,F,0,0.41,0.41,1
350,Fall 2016,EE182,Basic Electronics,3,D+,1.33,0.41,0.41,1
350,Fall 2016,SL101,English Language Lab,1,F,0,0.41,0.41,1
350,Fall 2016,SS101,English Language,3,D,1,0.41,0.41,1
350,Fall 2016,MT104,Linear Algebra,3,F,0,0.41,0.41,1
350,Fall 2016,CL118,Programming Fundamentals - Lab,1,F,0,0.41,0.41,1
350,Fall 2016,CS118,Programming Fundamentals,3,F,0,0.41,0.41,1
350,Spring 2017,CS118,Programming Fundamentals,3,F,0,1.77,1.53,1
350,Spring 2017,EE182,Basic Electronics,3,B,3,1.77,1.53,1
350,Spring 2017,CL118,Programming Fundamentals - Lab,1,F,0,1.77,1.53,1
350,Spring 2017,MT119,Calculus and Analytical Geometry,3,C-,1.67,1.77,1.53,1
350,Spring 2017,MT104,Linear Algebra,3,B,3,1.77,1.53,1
351,Fall 2016,SL101,English Language Lab,1,L1,0,0,0,1
351,Fall 2016,SS101,English Language,3,L1,0,0,0,1
351,Fall 2016,MT119,Calculus and Analytical Geometry,3,L1,0,0,0,1
351,Fall 2016,EE182,Basic Electronics,3,L1,0,0,0,1
351,Fall 2016,CS118,Programming Fundamentals,3,L1,0,0,0,1
351,Fall 2016,CL118,Programming Fundamentals - Lab,1,L1,0,0,0,1
351,Fall 2016,MT104,Linear Algebra,3,L1,0,0,0,1
352,Fall 2016,SS101,English Language,3,B-,2.67,2.81,2.81,0
352,Fall 2016,SS111,Islamic and Religious Studies,3,A-,3.67,2.81,2.81,0
352,Spring 2017,SS113,Pakistan Studies,3,B,3,2.37,2.58,0
353,Fall 2016,MT119,Calculus and Analytical Geometry,3,B+,3.33,2.41,2.41,0
353,Fall 2016,CL118,Programming Fundamentals - Lab,1,F,0,2.41,2.41,0
353,Fall 2016,EE182,Basic Electronics,3,B,3,2.41,2.41,0
353,Fall 2016,SL101,English Language Lab,1,B,3,2.41,2.41,0
353,Fall 2016,SS101,English Language,3,A-,3.67,2.41,2.41,0
353,Fall 2016,CS118,Programming Fundamentals,3,F,0,2.41,2.41,0
353,Fall 2016,MT104,Linear Algebra,3,B-,2.67,2.41,2.41,0
353,Spring 2017,CL118,Programming Fundamentals - Lab,1,F,0,2.73,2.91,0
353,Spring 2017,SS122,English Composition,3,B-,2.67,2.73,2.91,0
353,Spring 2017,EL227,Digital Logic Design - Lab,1,C+,2.33,2.73,2.91,0
353,Spring 2017,CS118,Programming Fundamentals,3,C-,1.67,2.73,2.91,0
353,Spring 2017,EE227,Digital Logic Design,3,B+,3.33,2.73,2.91,0
353,Spring 2017,MT224,Differential Equations (Cal II),3,A-,3.67,2.73,2.91,0
353,Spring 2017,SS113,Pakistan Studies,3,B+,3.33,2.73,2.91,0
354,Fall 2016,SS101,English Language,3,D,1,3.06,3.06,0
354,Fall 2016,SS111,Islamic and Religious Studies,3,A,4,3.06,3.06,0
354,Spring 2017,SS113,Pakistan Studies,3,B+,3.33,3.59,3.33,0
355,Fall 2016,SS101,English Language,3,F,0,0.8,0.8,0
355,Fall 2016,SS111,Islamic and Religious Studies,3,B+,3.33,0.8,0.8,0
355,Spring 2017,SS101,English Language,3,B,3,1.83,2.11,0
356,Fall 2016,SS111,Islamic and Religious Studies,3,A,4,2.35,2.35,0
356,Fall 2016,SS101,English Language,3,F,0,2.35,2.35,0
356,Spring 2017,SS101,English Language,3,A,4,2.83,2.84,0
356,Spring 2017,SS113,Pakistan Studies,3,B,3,2.83,2.84,0
357,Fall 2016,SS111,Islamic and Religious Studies,3,A-,3.67,3.2,3.2,0
357,Fall 2016,SS101,English Language,3,B+,3.33,3.2,3.2,0
357,Spring 2017,SS113,Pakistan Studies,3,B,3,1.76,2.46,0
358,Fall 2016,SS101,English Language,3,B,3,2.12,2.12,3
358,Fall 2016,SS113,Pakistan Studies,3,C,2,2.12,2.12,3
358,Spring 2017,SS111,Islamic and Religious Studies,3,W,0,2.06,2.09,3
359,Fall 2016,SS111,Islamic and Religious Studies,3,C,2,1.1,1.1,2
359,Fall 2016,SS101,English Language,3,C-,1.67,1.1,1.1,2
359,Spring 2017,SS113,Pakistan Studies,3,W,0,1.57,1.67,2
360,Fall 2016,SS101,English Language,3,LL,0,0,0,1
360,Fall 2016,SS113,Pakistan Studies,3,LL,0,0,0,1
361,Fall 2016,SS101,English Language,3,L1,0,0,0,1
361,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
362,Fall 2016,SL101,English Language Lab,1,B-,2.67,2.63,2.63,0
362,Fall 2016,CL118,Programming Fundamentals - Lab,1,C,2,2.63,2.63,0
362,Fall 2016,MT104,Linear Algebra,3,B+,3.33,2.63,2.63,0
362,Fall 2016,CS118,Programming Fundamentals,3,C+,2.33,2.63,2.63,0
362,Fall 2016,SS101,English Language,3,B-,2.67,2.63,2.63,0
362,Fall 2016,MT119,Calculus and Analytical Geometry,3,C,2,2.63,2.63,0
362,Fall 2016,EE182,Basic Electronics,3,B,3,2.63,2.63,0
362,Fall 2017,CS201,Data Structures,3,B+,3.33,3.25,2.79,0
362,Spring 2017,SS122,English Composition,3,B-,2.67,2.24,2.43,0
362,Spring 2017,CS217,Computer Programming,3,D,1,2.24,2.43,0
362,Spring 2017,MT224,Differential Equations (Cal II),3,B,3,2.24,2.43,0
362,Spring 2017,CL217,Computer Programming Lab,1,B-,2.67,2.24,2.43,0
362,Spring 2017,EE227,Digital Logic Design,3,B,3,2.24,2.43,0
362,Spring 2017,EL227,Digital Logic Design - Lab,1,C+,2.33,2.24,2.43,0
362,Spring 2017,SS113,Pakistan Studies,3,D+,1.33,2.24,2.43,0
363,Fall 2016,SS101,English Language,3,FA,0,0,0,1
363,Fall 2016,SS111,Islamic and Religious Studies,3,FA,0,0,0,1
364,Fall 2016,SS101,English Language,3,L1,0,0,0,1
364,Fall 2016,SS111,Islamic and Religious Studies,3,L1,0,0,0,1
365,Fall 2016,SS111,Islamic and Religious Studies,3,A-,3.67,2.9,2.9,0
365,Fall 2016,SS101,English Language,3,B,3,2.9,2.9,0
365,Spring 2017,SS113,Pakistan Studies,3,B,3,3.06,2.98,0
366,Fall 2016,SS113,Pakistan Studies,3,C+,2.33,1.86,1.86,0
366,Fall 2016,SS101,English Language,3,D,1,1.86,1.86,0
366,Spring 2017,SS111,Islamic and Religious Studies,3,A-,3.67,1.79,1.83,0
367,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
367,Fall 2016,SS101,English Language,3,L1,0,0,0,1
368,Fall 2016,SS113,Pakistan Studies,3,B+,3.33,1.92,1.92,0
368,Fall 2016,SS101,English Language,3,C-,1.67,1.92,1.92,0
368,Spring 2017,SS111,Islamic and Religious Studies,3,B,3,2.45,2.33,0
369,Fall 2016,SS111,Islamic and Religious Studies,3,A,4,2.84,2.84,0
369,Fall 2016,SS101,English Language,3,A-,3.67,2.84,2.84,0
369,Spring 2017,SS113,Pakistan Studies,3,A-,3.67,2.96,2.9,0
370,Fall 2016,CS118,Programming Fundamentals,3,F,0,1.81,1.81,0
370,Fall 2016,SS101,English Language,3,B-,2.67,1.81,1.81,0
370,Fall 2016,EE182,Basic Electronics,3,C,2,1.81,1.81,0
370,Fall 2016,SL101,English Language Lab,1,B-,2.67,1.81,1.81,0
370,Fall 2016,MT119,Calculus and Analytical Geometry,3,B,3,1.81,1.81,0
370,Fall 2016,MT104,Linear Algebra,3,C-,1.67,1.81,1.81,0
370,Fall 2016,CL118,Programming Fundamentals - Lab,1,F,0,1.81,1.81,0
370,Spring 2017,SS122,English Composition,3,D,1,1.9,2.1,0
370,Spring 2017,SS111,Islamic and Religious Studies,3,B-,2.67,1.9,2.1,0
370,Spring 2017,CL118,Programming Fundamentals - Lab,1,D,1,1.9,2.1,0
370,Spring 2017,MT224,Differential Equations (Cal II),3,C-,1.67,1.9,2.1,0
370,Spring 2017,CS118,Programming Fundamentals,3,C,2,1.9,2.1,0
370,Spring 2017,EE227,Digital Logic Design,3,C,2,1.9,2.1,0
370,Spring 2017,EL227,Digital Logic Design - Lab,1,B+,3.33,1.9,2.1,0
371,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
371,Fall 2016,SS101,English Language,3,L1,0,0,0,1
372,Fall 2016,SS101,English Language,3,LL,0,0,0,1
372,Fall 2016,SS113,Pakistan Studies,3,LL,0,0,0,1
373,Fall 2016,SS101,English Language,3,LL,0,0,0,1
373,Fall 2016,SS113,Pakistan Studies,3,LL,0,0,0,1
374,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
374,Fall 2016,SS101,English Language,3,L1,0,0,0,1
375,Fall 2016,SS113,Pakistan Studies,3,B-,2.67,1.31,1.31,1
375,Fall 2016,SS101,English Language,3,F,0,1.31,1.31,1
375,Spring 2017,SS111,Islamic and Religious Studies,3,B-,2.67,2.33,2.46,1
375,Spring 2017,SS101,English Language,3,C,2,2.33,2.46,1
376,Fall 2016,SS101,English Language,3,L1,0,0,0,1
376,Fall 2016,SS111,Islamic and Religious Studies,3,L1,0,0,0,1
377,Fall 2016,SS111,Islamic and Religious Studies,3,LL,0,0,0,1
377,Fall 2016,SS101,English Language,3,LL,0,0,0,1
378,Fall 2016,SS101,English Language,3,L1,0,0,0,1
378,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
379,Fall 2016,MT104,Linear Algebra,3,FA,0,0,0,1
379,Fall 2016,MT119,Calculus and Analytical Geometry,3,FA,0,0,0,1
379,Fall 2016,SS101,English Language,3,FA,0,0,0,1
379,Fall 2016,CS118,Programming Fundamentals,3,F,0,0,0,1
379,Fall 2016,CL118,Programming Fundamentals - Lab,1,FA,0,0,0,1
379,Fall 2016,EE182,Basic Electronics,3,FA,0,0,0,1
379,Fall 2016,SL101,English Language Lab,1,F,0,0,0,1
380,Fall 2016,SS101,English Language,3,A-,3.67,3.45,3.45,0
380,Fall 2016,SS111,Islamic and Religious Studies,3,B,3,3.45,3.45,0
380,Spring 2017,SS113,Pakistan Studies,3,B+,3.33,3.09,3.27,0
381,Fall 2016,SS101,English Language,3,B,3,2.94,2.94,0
381,Fall 2016,SS113,Pakistan Studies,3,A,4,2.94,2.94,0
381,Spring 2017,SS111,Islamic and Religious Studies,3,A-,3.67,2.45,2.69,0
382,Fall 2016,EE182,Basic Electronics,3,C-,1.67,1.75,1.75,0
382,Fall 2016,MT104,Linear Algebra,3,C,2,1.75,1.75,0
382,Fall 2016,SS101,English Language,3,C,2,1.75,1.75,0
382,Fall 2016,MT119,Calculus and Analytical Geometry,3,B-,2.67,1.75,1.75,0
382,Fall 2016,CS118,Programming Fundamentals,3,F,0,1.75,1.75,0
382,Fall 2016,SL101,English Language Lab,1,B+,3.33,1.75,1.75,0
382,Fall 2016,CL118,Programming Fundamentals - Lab,1,D+,1.33,1.75,1.75,0
382,Fall 2017,CS201,Data Structures,3,C-,1.67,2.17,2.14,0
382,Spring 2017,SS122,English Composition,3,F,0,2.26,2.22,0
382,Spring 2017,EL227,Digital Logic Design - Lab,1,B-,2.67,2.26,2.22,0
382,Spring 2017,CS118,Programming Fundamentals,3,C,2,2.26,2.22,0
382,Spring 2017,CL118,Programming Fundamentals - Lab,1,B,3,2.26,2.22,0
382,Spring 2017,EE227,Digital Logic Design,3,B+,3.33,2.26,2.22,0
382,Spring 2017,MT224,Differential Equations (Cal II),3,B+,3.33,2.26,2.22,0
383,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
383,Fall 2016,SS101,English Language,3,L1,0,0,0,1
384,Fall 2016,EE182,Basic Electronics,3,L2,0,0,0,1
384,Fall 2016,SS101,English Language,3,L2,0,0,0,1
384,Fall 2016,MT119,Calculus and Analytical Geometry,3,L2,0,0,0,1
384,Fall 2016,SL101,English Language Lab,1,L2,0,0,0,1
384,Fall 2016,CL118,Programming Fundamentals - Lab,1,L2,0,0,0,1
384,Fall 2016,MT104,Linear Algebra,3,L2,0,0,0,1
384,Fall 2016,CS118,Programming Fundamentals,3,L2,0,0,0,1
385,Fall 2016,SS101,English Language,3,C-,1.67,0.94,0.94,3
385,Fall 2016,SL101,English Language Lab,1,B,3,0.94,0.94,3
385,Fall 2016,CL118,Programming Fundamentals - Lab,1,F,0,0.94,0.94,3
385,Fall 2016,EE182,Basic Electronics,3,D,1,0.94,0.94,3
385,Fall 2016,MT119,Calculus and Analytical Geometry,3,C-,1.67,0.94,0.94,3
385,Fall 2016,MT104,Linear Algebra,3,F,0,0.94,0.94,3
385,Fall 2016,CS118,Programming Fundamentals,3,F,0,0.94,0.94,3
385,Spring 2017,CS118,Programming Fundamentals,3,F,0,2.06,2.05,3
385,Spring 2017,SS122,English Composition,3,D+,1.33,2.06,2.05,3
385,Spring 2017,MT119,Calculus and Analytical Geometry,3,B-,2.67,2.06,2.05,3
385,Spring 2017,CL118,Programming Fundamentals - Lab,1,D,1,2.06,2.05,3
385,Spring 2017,MT104,Linear Algebra,3,B+,3.33,2.06,2.05,3
385,Spring 2017,EE182,Basic Electronics,3,B+,3.33,2.06,2.05,3
386,Fall 2016,SS101,English Language,3,LL,0,0,0,1
386,Fall 2016,SS111,Islamic and Religious Studies,3,LL,0,0,0,1
387,Fall 2016,SS113,Pakistan Studies,3,LL,0,0,0,1
387,Fall 2016,SS101,English Language,3,LL,0,0,0,1
388,Fall 2016,SS101,English Language,3,A,4,2.86,2.86,2
388,Fall 2016,SS113,Pakistan Studies,3,A+,4,2.86,2.86,2
388,Spring 2017,SS111,Islamic and Religious Studies,3,B+,3.33,1.56,2.19,2
389,Fall 2016,SS101,English Language,3,B+,3.33,2.25,2.25,1
389,Fall 2016,SS111,Islamic and Religious Studies,3,B-,2.67,2.25,2.25,1
389,Spring 2017,SS113,Pakistan Studies,3,A-,3.67,1.63,1.99,1
390,Spring 2017,SS101,English Language,3,A+,4,3.79,3.79,0
390,Spring 2017,SS113,Pakistan Studies,3,A-,3.67,3.79,3.79,0
391,Fall 2016,SS101,English Language,3,L1,0,0,0,1
391,Fall 2016,SS111,Islamic and Religious Studies,3,L1,0,0,0,1
392,Fall 2016,EE182,Basic Electronics,3,B,3,2.04,2.04,0
392,Fall 2016,CL118,Programming Fundamentals - Lab,1,F,0,2.04,2.04,0
392,Fall 2016,CS118,Programming Fundamentals,3,F,0,2.04,2.04,0
392,Fall 2016,SL101,English Language Lab,1,B-,2.67,2.04,2.04,0
392,Fall 2016,SS101,English Language,3,B+,3.33,2.04,2.04,0
392,Fall 2016,MT119,Calculus and Analytical Geometry,3,B-,2.67,2.04,2.04,0
392,Fall 2016,MT104,Linear Algebra,3,C-,1.67,2.04,2.04,0
392,Fall 2017,CS201,Data Structures,3,W,0,0.69,2.01,0
392,Spring 2017,CL118,Programming Fundamentals - Lab,1,C,2,2.37,2.5,0
392,Spring 2017,MT224,Differential Equations (Cal II),3,C,2,2.37,2.5,0
392,Spring 2017,CS118,Programming Fundamentals,3,C-,1.67,2.37,2.5,0
392,Spring 2017,SS111,Islamic and Religious Studies,3,B-,2.67,2.37,2.5,0
392,Spring 2017,EE227,Digital Logic Design,3,B,3,2.37,2.5,0
392,Spring 2017,EL227,Digital Logic Design - Lab,1,D+,1.33,2.37,2.5,0
392,Spring 2017,SS122,English Composition,3,B,3,2.37,2.5,0
393,Fall 2016,SS101,English Language,3,L1,0,0,0,1
393,Fall 2016,SS113,Pakistan Studies,3,L1,0,0,0,1
394,Fall 2016,SS113,Pakistan Studies,3,A-,3.67,3.06,3.06,0
394,Fall 2016,SS101,English Language,3,C,2,3.06,3.06,0
394,Spring 2017,SS111,Islamic and Religious Studies,3,B+,3.33,3.65,3.36,0
395,Fall 2016,SS111,Islamic and Religious Studies,3,B-,2.67,2.04,2.04,0
395,Fall 2016,SS101,English Language,3,B+,3.33,2.04,2.04,0
395,Spring 2017,SS113,Pakistan Studies,3,B,3,1.02,1.53,0
396,Fall 2016,SS101,English Language,3,A-,3.67,3.77,3.77,0
396,Fall 2016,SS113,Pakistan Studies,3,A-,3.67,3.77,3.77,0
396,Spring 2017,SS111,Islamic and Religious Studies,3,B+,3.33,3.63,3.7,0
397,Fall 2016,MT119,Calculus and Analytical Geometry,3,FA,0,0,0,1
